Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Bhutan,BTN,"Vulnerable employment, total (% of total employment)",SL.EMP.VULN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,74.19999695,68.80000305,70.90000153,53.09999847,,,
Bhutan,BTN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,32.722,33.045,33.361,33.674,33.994,34.338,34.725,35.169,35.679,36.259,36.909,37.625,38.388,39.183,39.997,40.816,41.632,42.44,43.238,44.02,44.785,45.533,46.269,47,47.732,48.468,49.216,49.976,50.752,51.542,52.344,53.15,53.956,54.759,55.56,56.369,57.195,58.046,58.923,59.822,60.739,61.667,62.59,63.492,64.36,65.173,65.915,66.583,67.178,67.704,68.169,68.588,68.979,69.358,69.734,
Bhutan,BTN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,32.014,32.432,32.84,33.241,33.646,34.07,34.533,35.048,35.625,36.267,36.974,37.741,38.551,39.387,40.236,41.086,41.926,42.754,43.566,44.359,45.13,45.88,46.617,47.346,48.073,48.802,49.539,50.284,51.038,51.803,52.575,53.349,54.121,54.89,55.656,56.429,57.216,58.025,58.856,59.705,60.566,61.432,62.289,63.123,63.923,64.676,65.374,66.017,66.606,67.143,67.629,68.071,68.479,68.86,69.221,
Bhutan,BTN,Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bhutan,BTN,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,49.15754904,49.16767337,49.17065398,49.17292107,49.18197171,49.20060642,49.23400316,49.27504666,49.30075803,49.28386662,49.20931733,49.076588,48.90186497,48.70787296,48.52158003,48.36085764,48.22667205,48.1151331,48.0299486,47.97366489,47.94660668,47.94980738,47.97955731,48.02524343,48.07370625,48.11581843,48.14840824,48.17367732,48.19540177,48.21910354,48.24884922,48.2798993,48.30964712,48.34585147,48.39884861,48.47071215,48.57282821,48.69009842,48.76871113,48.74532037,48.58725919,48.28456018,47.87465681,47.42762874,47.02846737,46.72962069,46.54171415,46.44086102,46.39980431,46.38048684,46.35693916,46.32459583,46.29311655,46.26833829,46.26003911,
Botswana,BWA,Debt forgiveness grants (current US$),DT.DOD.MDRI.CD,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Botswana,BWA,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,3430000,5460000,5240000,5330000,8870000,10300000,17880000,18260000,16740000,13360000,14200000,17650000,31410000,36070000,36450000,50940000,47380000,47250000,68770000,99410000,105270000,96470000,101140000,103120000,101930000,95620000,100660000,154840000,149800000,157940000,145220000,131070000,111260000,129900000,85180000,89540000,74450000,121500000,106250000,60890000,30620000,29170000,37190000,27850000,50180000,47980000,68810000,107670000,720260000,279160000,153470000,118490000,72880000,107320000,99640000,
Botswana,BWA,Net official development assistance and official aid received (constant 2013 US$),DT.ODA.ALLD.KD,35910000,55230000,51120000,52080000,84010000,89980000,140290000,147660000,146440000,113520000,98990000,114740000,175520000,177700000,176570000,209420000,192600000,174260000,222900000,278940000,264560000,252130000,268550000,283900000,292530000,276160000,246480000,323150000,278350000,301830000,250190000,226690000,185590000,213630000,135780000,127730000,99980000,184390000,149720000,87490000,48440000,47530000,53870000,36910000,62270000,58370000,79970000,115840000,733200000,296630000,159480000,120280000,73760000,107320000,98550000,
Botswana,BWA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.897675617,5.33356832,12.65769422,18.63146249,18.36751842,24.28121327,28.18941102,30.05546952,43.41214719,60.13830503,76.83593118,96.02329234,120.0102471,145.9838697,153.7856491,160.6410528,167.2975939,
Botswana,BWA,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,,,,,,,,,,,36.93169,41.99281,48.65091,53.18315,56.25181,53.28426,47.80015,44.23306,51.12384,63.45113,68.06222,78.04966,81.41247,73.68717,76.15537,81.33854,90.74709,92.63653,89.37581,86.59571,88.69484,89.21451,89.88062,89.18312,93.64596,90.20255,91.80792,,91.97157,89.76742,89.7682,92.49406,94.18017,94.52488,94.66083,94.75791,98.35315,94.68603,95.4914,96.43004,,,98.72321,99.66016,,
Botswana,BWA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,8.5,8.5,,17,17,17,17,11.1,11.1,11.1,11.1,11.1,7.9,7.9,7.9,7.9,7.9,9.5,9.5
Botswana,BWA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,9.4,12.4,15.6,18.8,21.8,24.3,26.3,27.7,28.6,29,29.1,28.8,28.3,27.8,27.5,27.1,26.8,26.5,26.2,26,25.8,25.6,25.4,25.2,
Botswana,BWA,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,169.6,164.1,158.9,153.7,148.8,144,139.5,134.9,130.3,125.7,121,116.2,111.2,106.2,101.2,96.1,91.1,86.2,81.6,77.1,72.9,69.1,65.6,62.3,59.5,57.1,55.1,53.7,53,53.1,54.2,56.4,59.1,62.4,66.1,69.9,73.5,76.5,79,82,82.9,81.6,79.8,78.1,75.8,69,63.4,62.6,61.7,57.3,53.5,51.8,49.5,46.6,44.8,43.6
Botswana,BWA,Improved sanitation facilities (% of population with access),SH.STA.ACSN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.3,41.4,42.7,43.8,44.9,46.1,47.2,48.3,49.4,50.5,51.6,52.7,53.7,54.5,55.4,56.3,57.2,58,58.9,59.8,60.6,61.5,62.4,63.3,63.3,63.4
Botswana,BWA,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.2,,,,,,,,,,,,96.8,,,,,,,94.1,,,,,,,,
Botswana,BWA,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.10000038,,,,10.69999981,,,,,,,11.19999981,,,,,,,,
Botswana,BWA,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,,,,,,,,,,,,3.59,,,,,,,,3.03,,,,,,,,,2.27,,,,,,,2.84,,,,,,
Botswana,BWA,Share of women in wage employment in the nonagricultural sector (% of total nonagricultural employment),SL.EMP.INSV.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.5,33.4,36.6,,,38.4,38.6,39.1,38.8,40.5,42.9,41.1,42.4,40.8,39.5,42.6,43.6,43.4,,41.6,41.4,,,,,
Botswana,BWA,"Vulnerable employment, total (% of total employment)",SL.EMP.VULN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,53.5,,,,,,,,,,32.09999847,,,,,,,,,,,,35.79999924,,,,12.89999962,,,,,
Botswana,BWA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,52.428,52.771,53.102,53.424,53.745,54.077,54.433,54.824,55.258,55.739,56.272,56.86,57.493,58.156,58.838,59.525,60.205,60.867,61.499,62.087,62.629,63.128,63.584,63.993,64.34,64.624,64.848,64.997,65.04,64.935,64.59,63.898,62.829,61.405,59.691,57.764,55.717,53.709,51.911,50.474,49.612,49.521,50.213,51.616,53.624,56.034,58.584,61.004,63.076,64.681,65.763,66.362,66.649,66.784,66.834,
Botswana,BWA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,48.757,49.133,49.496,49.85,50.199,50.554,50.924,51.318,51.743,52.203,52.702,53.244,53.822,54.424,55.042,55.667,56.289,56.9,57.489,58.043,58.559,59.038,59.479,59.876,60.215,60.496,60.723,60.883,60.951,60.891,60.62,60.045,59.138,57.918,56.443,54.781,53.021,51.299,49.766,48.546,47.819,47.743,48.32,49.485,51.149,53.141,55.244,57.237,58.942,60.261,61.154,61.656,61.912,62.053,62.139,
Botswana,BWA,Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
Botswana,BWA,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,52.14825897,52.22689796,52.28022328,52.30899,52.31623991,52.30477674,52.27457378,52.22596772,52.1626481,52.08824603,52.00607197,51.91845333,51.82655315,51.73103739,51.63259152,51.53236686,51.43126508,51.33144776,51.23691521,51.15165068,51.07760373,51.01488472,50.96152947,50.91486519,50.87156989,50.82937287,50.78785726,50.74735072,50.7073703,50.66774244,50.62827309,50.5888326,50.54945281,50.51007894,50.4708164,50.43155103,50.39238082,50.35349601,50.31520561,50.27792607,50.24205636,50.20740061,50.17417858,50.14344595,50.11673703,50.09498375,50.07867926,50.06731657,50.05965853,50.05400526,50.0491984,50.04483884,50.04116612,50.03836417,50.03687042,
Central African Republic,CAF,Debt forgiveness grants (current US$),DT.DOD.MDRI.CD,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Central African Republic,CAF,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,30000,420000,1140000,1980000,16790000,15780000,15660000,20570000,17290000,19810000,14380000,15550000,25650000,25600000,36580000,54750000,38690000,44890000,50950000,83360000,110120000,101200000,89460000,92360000,131690000,103850000,135140000,180010000,204690000,188760000,248890000,173440000,177650000,171740000,167560000,167780000,168630000,91000000,119950000,118090000,75280000,76390000,60240000,51250000,109830000,88900000,133660000,176920000,257280000,242030000,260990000,268780000,227250000,202080000,610360000,
Central African Republic,CAF,Net official development assistance and official aid received (constant 2013 US$),DT.ODA.ALLD.KD,80000,870000,2390000,270000,131050000,96370000,87480000,128310000,92690000,113260000,78180000,85370000,110910000,130710000,175080000,212160000,150190000,157880000,151950000,215950000,253150000,263860000,243970000,262120000,383360000,299870000,294930000,335760000,361000000,340540000,389830000,265300000,249970000,250110000,237910000,193150000,213210000,125580000,173980000,171100000,109370000,121620000,90310000,68990000,134020000,106260000,155640000,187360000,261900000,250480000,273270000,257920000,229740000,201780000,607330000,
Central African Republic,CAF,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001343226,0.031967296,0.040003118,0.046681951,0.116598212,0.136519203,0.296972634,0.334461655,1.04448569,1.540992322,2.524680647,2.728105589,8.278756443,13.61972672,20.24357708,22.51148929,22.37140338,25.26102109,29.46657548,24.53960893,
Central African Republic,CAF,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,,,,,,,,,,,,27.33103,25.73576,31.93577,28.23605,35.7736,30.73237,32.4773,40.12725,,,30.12976,29.79495,26.59519,,,37.37923,27.76742,28.82252,28.38933,30.17217,27.98927,22.5054,,,,,,,,,,,,24.02938,26.41354,26.46101,,35.57002,38.1669,40.31969,42.11962,44.42255,,,
Central African Republic,CAF,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,,,,,,,3.5,3.5,7.3,7.3,7.3,7.3,,,10.5,10.5,10.5,10.5,9.6,9.6,12.5,12.5,,,
Central African Republic,CAF,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,5.3,6.3,7.3,8.3,9.1,9.6,9.9,10,9.9,9.6,9.2,8.7,8.1,7.6,7,6.5,6.1,5.7,5.4,5.2,4.9,4.7,4.5,4.3,
Central African Republic,CAF,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,283.7,278.1,272.6,266.5,260.4,253.9,247.1,240.7,234.2,228.2,222.5,217.1,212.1,207.5,203.3,199.3,195.7,192.3,189,186.1,183.5,181.5,180,178.9,178.2,177.8,177.4,177.2,177,176.8,176.5,176.2,176,176.1,176.4,176.7,177,176.9,176.5,175.7,174.8,173.5,171.9,170.3,168.4,166.2,163.9,161.3,158.2,154.2,150.2,146.2,142.1,138.5,134,130.1
Central African Republic,CAF,Improved sanitation facilities (% of population with access),SH.STA.ACSN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6,14.6,14.6,15,15.3,15.6,15.9,16.2,16.5,16.9,17.2,17.5,17.8,18.2,18.5,18.9,19.2,19.6,19.9,20.3,20.7,21.1,21.5,21.6,21.7,21.8
Central African Republic,CAF,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.9,,,,,62,,,,,,69.3,,,,68.2,,,,,
Central African Republic,CAF,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.29999924,20.39999962,,,,,21.79999924,,,,,,28,,,,23.5,,,,,
Central African Republic,CAF,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.99,,,,,,,,,,,5.2,,,,,3.33,,,,,,,
Central African Republic,CAF,Share of women in wage employment in the nonagricultural sector (% of total nonagricultural employment),SL.EMP.INSV.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.8,,,,,,,,,,,,
Central African Republic,CAF,"Vulnerable employment, total (% of total employment)",SL.EMP.VULN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,38.094,38.525,38.966,39.426,39.911,40.433,41.005,41.63,42.308,43.035,43.808,44.621,45.46,46.304,47.137,47.943,48.709,49.427,50.087,50.675,51.179,51.592,51.916,52.152,52.298,52.355,52.322,52.207,52.016,51.757,51.43,51.034,50.573,50.06,49.511,48.936,48.341,47.742,47.164,46.638,46.202,45.892,45.727,45.714,45.86,46.162,46.607,47.162,47.796,48.49,49.229,50.012,50.836,51.691,52.557,
Central African Republic,CAF,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,34.948,35.344,35.75,36.174,36.62,37.1,37.623,38.191,38.803,39.457,40.152,40.887,41.649,42.42,43.183,43.918,44.607,45.238,45.8,46.281,46.676,46.984,47.214,47.376,47.471,47.5,47.462,47.36,47.198,46.984,46.72,46.407,46.052,45.667,45.265,44.856,44.445,44.041,43.662,43.329,43.069,42.905,42.85,42.91,43.087,43.382,43.788,44.283,44.844,45.454,46.098,46.768,47.457,48.155,48.849,
Central African Republic,CAF,Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.1,,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.8237773,50.83018959,50.83583014,50.84063528,50.84468749,50.84799525,50.85050931,50.85234249,50.85400453,50.85606674,50.85885679,50.86260569,50.86704807,50.87145908,50.87481174,50.87655815,50.8765726,50.87532495,50.87324513,50.87109194,50.86933483,50.86791676,50.86679772,50.86652833,50.86767989,50.87054849,50.87522368,50.8812455,50.8877397,50.89346762,50.89763472,50.89994852,50.90065491,50.89985392,50.8978092,50.89470718,50.89063647,50.88552879,50.87924948,50.8716479,50.86262979,50.85220692,50.84059108,50.82820711,50.81561806,50.80328276,50.79144932,50.7801568,50.76935477,50.75884583,50.74858722,50.73853932,50.72895335,50.72034217,50.7134002,
Canada,CAN,Debt forgiveness grants (current US$),DT.DOD.MDRI.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,Net official development assistance and official aid received (constant 2013 US$),DT.ODA.ALLD.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0.046433382,0.229211886,0.370663166,0.752880479,1.264765577,2.110674786,2.769888481,3.621301434,4.648371087,6.435664704,8.840378661,11.82226558,14.04583637,17.73689555,22.72196984,28.42909462,34.36625958,37.94941948,42.07126881,47.06386648,52.75959279,57.49320536,61.47310755,66.20487722,70.54830532,75.676078,77.82549309,79.56833775,80.61008074,81.0393165,
Canada,CAN,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.22549,95.69451,97.38173,,,,,,96.53042,,,,,,,,,
Canada,CAN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3,,,,,,,20.6,20.6,20.6,,20.6,20.6,20.6,21.1,21.1,20.8,21.3,22.1,22.1,22.1,24.8,24.7,24.7,25.1,26
Canada,CAN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,32.6,31.6,30.5,29.4,28.2,27.1,26,25,23.9,23,22,21,19.9,19,18,17,16,15.1,14.2,13.3,12.5,11.8,11.2,10.6,10.1,9.7,9.4,9.1,8.8,8.6,8.3,8,7.7,7.4,7.2,6.9,6.7,6.5,6.4,6.3,6.2,6.2,6.2,6.1,6.1,6.1,6,5.9,5.8,5.7,5.6,5.4,5.3,5.2,5,4.9
Canada,CAN,Improved sanitation facilities (% of population with access),SH.STA.ACSN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8
Canada,CAN,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,
Canada,CAN,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,1.799999952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,,,,,,,,7.14,,,,,,7.5,,,,7.63,,,7.53,,,7.28,6.85,,6.91,,,,6.89,,,7.16,,,7.1,,,,,
Canada,CAN,Share of women in wage employment in the nonagricultural sector (% of total nonagricultural employment),SL.EMP.INSV.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.9,47.8,48,48.1,47.8,48,48,47.7,48.3,48.4,48.4,48.8,48.9,49.2,49.4,49.1,49.2,49.6,49.7,50.4,50.2,49.8,49.8,49.7,,
Canada,CAN,"Vulnerable employment, total (% of total employment)",SL.EMP.VULN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,74.15,74.45,74.43,74.5,75.08,75.14,75.39,75.66,75.78,76.01,76.25,76.63,76.55,76.83,76.91,77.23,77.59,77.97,78.32,78.59,78.73,79.11,79.23,79.55,79.78,79.73,79.8,80.12,80.2,80.4,80.65,80.77,80.02,80.83,80.93,81.02,81.15,81.4,81.5,81.7,81.9,82.1,82.1,82.4,82.6,82.7,82.78,82.97,83.12,83.36,83.6,83.521,83.686,83.842,83.989,
Canada,CAN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,68.26,68.39,68.45,68.41,68.63,68.76,68.78,68.92,69.09,69.16,69.32,69.6,69.49,69.67,69.74,69.99,70.3,70.64,70.92,71.32,71.6,72.02,72.3,72.69,73.02,73.04,73.24,73.52,73.58,73.89,74.26,74.49,74.75,74.69,74.94,75.08,75.45,75.7,75.96,76.2,76.7,77,77.2,77.4,77.8,78,78.17,78.41,78.64,78.97,79.33,79.281,79.54,79.787,80.021,
Canada,CAN,Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,49.42063401,49.47334166,49.53668777,49.60407065,49.66686213,49.7192277,49.76005197,49.79162013,49.81587616,49.83585933,49.85404773,49.86991482,49.88364645,49.89902949,49.92069498,49.95146411,49.99267063,50.04244472,50.09646197,50.14879052,50.19522929,50.23484039,50.26879783,50.29764976,50.32251478,50.34429319,50.36242222,50.37681249,50.38935644,50.40248542,50.4177108,50.43592331,50.45617273,50.47592788,50.49174671,50.50136047,50.50413721,50.50121703,50.49429845,50.48580523,50.47749972,50.46994412,50.4627696,50.45569628,50.44816214,50.43987176,50.43063728,50.4209276,50.41179734,50.40459384,50.400102,50.39879675,50.40001404,50.40201118,50.40246806,
Central Europe and the Baltics,CEB,Debt forgiveness grants (current US$),DT.DOD.MDRI.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central Europe and the Baltics,CEB,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1664830000,4138360000,2534100000,1811910000,2856520000,4606250000,2441980000,2047760000,2719800000,3112050000,3312410000,3441030000,2567650000,3665320000,4625280000,123460000,203820000,162910000,241580000,168830000,131550000,280000,0,0,0,
Central Europe and the Baltics,CEB,Net official development assistance and official aid received (constant 2013 US$),DT.ODA.ALLD.KD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2629750000,6578840000,3755630000,2751360000,4207200000,5678810000,3310440000,3110150000,4171190000,4915150000,5787080000,6099220000,4207780000,4994880000,5653680000,153000000,240580000,173750000,237020000,169580000,136840000,280000,0,0,0,
Central Europe and the Baltics,CEB,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002597791,0.011661181,0.040827293,0.099847911,0.264693078,0.501823664,1.109543555,2.84876704,5.710329757,10.87733514,20.66495899,32.42652751,44.06820565,53.93107791,67.51983912,81.79641151,96.49349918,110.4606381,118.2050008,118.7188854,120.6792463,123.6345959,128.0303667,130.3031341,129.7953286,
Central Europe and the Baltics,CEB,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,,,,,,,,,,,93.10294,93.20908,92.76687,92.61639,94.82679,94.35722,94.8113,94.38059,94.20125,94.08316,94.01427,93.22056,92.79252,92.87666,93.74095,96.28521,94.88293,94.81832,94.38115,93.89985,92.51598,90.71946,91.29364,92.1991,92.7463,93.54365,95.34535,96.86362,95.91709,94.85252,94.63208,96.71836,96.67571,98.14013,99.27101,98.06332,96.64905,96.08939,94.97782,95.90536,97.54595,97.80769,96.79285,97.01926,,
Central Europe and the Baltics,CEB,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.85374613,,,,,,,11.47600686,10.96332476,11.47613539,12.9412649,15.55042301,16.10194585,16.24071396,17.13930242,16.72378723,17.09978732,16.83147597,16.80611465,17.05800425,17.02530786,18.42124308,19.25792507,19.20119292,19.69763181,20.11644265
Central Europe and the Baltics,CEB,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central Europe and the Baltics,CEB,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,,,,,,,,,50.54512955,48.67961797,46.42378289,44.05053158,41.82689419,39.77539677,37.97376598,36.47643414,35.06189092,33.56297079,32.08395193,30.57810604,29.4069519,27.03847812,26.22549929,25.5539838,25.01868127,24.49181118,23.96642524,23.4549568,22.9425922,22.35860098,21.69034386,21.03161647,20.39181034,19.73492793,19.00372812,18.12671552,17.23858738,16.36619437,15.49869258,14.75409516,14.07401299,13.4460904,12.85594557,12.2311639,11.58908742,10.94120287,10.23631021,9.555926187,8.948945816,8.33907928,7.846519506,7.446851763,7.115333361,6.877552059,6.677244896,6.508547634
Central Europe and the Baltics,CEB,Improved sanitation facilities (% of population with access),SH.STA.ACSN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.38359135,87.34774015,87.42808655,87.51068523,87.57675168,87.97712591,88.36829713,88.74219239,89.10722468,89.49054873,89.83846587,90.27962652,90.68595625,91.07132384,91.4812205,91.84515755,92.21929988,92.60132148,92.96857994,93.02349026
Central Europe and the Baltics,CEB,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central Europe and the Baltics,CEB,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central Europe and the Baltics,CEB,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central Europe and the Baltics,CEB,Share of women in wage employment in the nonagricultural sector (% of total nonagricultural employment),SL.EMP.INSV.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.53290652,46.67347063,46.79669312,47.03203123,47.42162859,47.5974663,47.77346505,47.89288736,47.95366698,47.88564856,47.4278252,47.41146647,47.23753538,47.12819912,47.456132,47.55863881,47.31490773,47.36782131,47.40545226,,
Central Europe and the Baltics,CEB,"Vulnerable employment, total (% of total employment)",SL.EMP.VULN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6849256,,,,,,,,,,,17.70931289,,,
