Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Djibouti,DJI,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Djibouti,DJI,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,0,0,0,,,,,,,,
Djibouti,DJI,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.02186598,,,,,,,,,,,,,,77.50413261,78.51204108,77.07202737,73.33204791,,,,,,,,
Djibouti,DJI,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.0509419,,,,,,,,,,,,,,173.2573954,178.5700521,181.2556326,178.9045288,,,,,,,,
Djibouti,DJI,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07,,1.18,,1.21,
Djibouti,DJI,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.63,,1.75,,1.41,
Dominica,DMA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.71096,,,,,,,,,,72.26502,,,,,,,,,,77,,79.7546,,,
Dominica,DMA,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.11762903,,,,,,,,,,95.24126222,,,,,,,,,,99.12790039,,98.94110299,,,
Dominica,DMA,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.55611408,,,,,,,,,,,,,,13.8134094,13.55040109,14.03360336,14.9665585,,,,,,,,
Dominica,DMA,GDP per unit of energy use (constant 2011 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.52107375,,,,,,,,,,,,,,16.0130233,15.21845922,15.2913527,15.88516543,,,,,,,,
Dominica,DMA,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA,"Access to non-solid fuel, rural (% of rural population)",EG.NSF.ACCS.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,100,,,
Dominica,DMA,"Access to non-solid fuel, urban (% of urban population)",EG.NSF.ACCS.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.94995811,,90.79702068,,,
Dominica,DMA,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.83311236,,,,,,,,,,77.91897357,,,,,,,,,,91.24864191,,93.80656593,,,
Dominica,DMA,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,0,0,0,,,,,,,,
Dominica,DMA,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.40285624,,,,,,,,,,,,,,62.4491691,65.70967437,65.39643808,62.95181528,,,,,,,,
Dominica,DMA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.4941631,,,,,,,,,,,,,,554.5680768,581.2140285,594.1434432,607.3875274,,,,,,,,
Dominica,DMA,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,100,,,,,,,,,,100,,100,,,
Denmark,DNK,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,100,,,,,,,,,,100,,100,,,
Denmark,DNK,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.559497811,5.247756135,5.720197285,5.69781487,5.932646961,6.300286578,5.863423803,6.67398119,7.054088932,7.645441209,8.4703603,8.439612183,8.938278298,8.387947255,9.213836402,9.771661861,9.96911711,10.67480027,11.66300935,11.89835274,11.91632511,13.40914397,14.1623513,14.56968122,15.66826651,
Denmark,DNK,GDP per unit of energy use (constant 2011 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.848386211,8.996694576,9.588076839,9.328608687,9.510681624,9.893696809,8.997284163,10.02656553,10.41768555,11.19211146,11.94765374,11.68696181,11.86576346,11.26548992,11.95185173,12.59292011,12.18758618,12.59021939,12.85631416,12.76522851,12.24718353,13.40914397,13.83785486,13.6726003,14.71477759,
Denmark,DNK,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,88.70139134,90.00827898,91.3892558,92.29122377,93.44053647,94.15830463,94.97353153,96.36286089,97.89166861,98.96787334,98.07033405,98.22093288,97.74592427,97.75604391,97.4586764,96.98730915,96.86204882,95.31775925,95.58819705,95.27438065,95.0230423,90.97683601,85.28699067,81.25831817,79.38205476,74.20327181,66.76010481,58.35436328,55.53193071,45.60560683,41.93396516,38.09630227,29.87100386,26.56673939,22.87290657,19.61042386,19.50538868,0.464787432,-1.892043817,-24.04789959,-48.84418959,-41.31370049,-50.41935194,-41.72095916,-60.07111567,-65.69405593,-45.8611628,-36.99421995,-38.71495566,-30.45988348,-19.86202242,-14.5419458,-9.099844512,3.45906892,0.44498766,
Denmark,DNK,"Access to non-solid fuel, rural (% of rural population)",EG.NSF.ACCS.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,100,,,
Denmark,DNK,"Access to non-solid fuel, urban (% of urban population)",EG.NSF.ACCS.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,100,,,
Denmark,DNK,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,100,,,,,,,,,,100,,100,,,
Denmark,DNK,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,0.024413907,0.02396348,0.020950989,0.018337009,0.01751082,0.016004849,0.015194739,0.014525505,0.011587411,0.010454434,0.010544483,0.011153619,0.010716214,0.010868043,0.011723209,0.011812678,0.010863317,0.009707954,0.01257093,0.017141696,0.024666526,0.028744227,0.031915384,0.039527458,0.039132833,0.043270356,0.075527223,0.096582116,0.15740558,0.244496587,0.336420209,0.362232055,0.464129654,0.50885998,0.541626771,0.567144179,0.519442354,0.864719204,1.266087298,1.419613076,2.022073178,1.992872823,2.277946268,2.444767065,2.98325642,3.095431434,2.687099059,3.222604383,3.205792891,3.262272748,3.566542902,4.806225632,5.319838492,5.916487069,7.36287648,
Denmark,DNK,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,99.87404695,99.16221058,99.25784212,99.66478242,99.40883472,98.87262589,99.62772211,99.23595845,,,,99.13182259,99.16203773,98.22457032,98.01599457,97.41028202,97.52907964,97.67494496,96.21508857,96.1169684,97.1671592,92.8037632,94.28114565,92.57050097,92.22414619,94.91503626,94.7566271,93.04936064,91.83152448,88.61327836,89.59051862,94.08441927,90.72488798,91.75701497,94.63847163,92.36304094,98.52626246,94.36666382,92.6766256,90.89289458,88.2800504,88.2707013,87.98990847,89.67967719,85.47478824,82.18730305,86.63662222,82.03661355,80.13136834,79.57580426,78.27422571,74.82227821,70.6877515,72.03616792,68.13472543,
Denmark,DNK,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.5394785,111.1519338,104.2962021,107.1971216,105.1449349,101.0744537,111.1446501,99.73504853,95.99061089,89.34864556,83.69844167,85.56543751,84.27607742,88.7666677,83.66904333,79.40969937,82.05070189,79.42673347,77.78279123,78.33780644,81.65142602,74.57597607,72.26553612,73.13897707,67.95889331,
Denmark,DNK,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1922.973673,2023.30839,2296.289563,2502.927644,2600.155821,2822.734845,3067.427832,3061.110107,3203.752279,3699.530444,3971.430728,3728.538022,3858.592122,3781.757201,3489.606459,3453.207222,3745.561839,3830.10381,3894.637761,4020.036542,3735.144086,3381.43445,3422.374805,3233.1601,3353.461203,3774.101134,3823.501807,3819.832129,3642.119646,3414.211605,3376.783307,3734.818398,3561.890369,3645.515346,3760.577237,3706.440187,4170.252024,3848.155844,3772.110277,3602.670638,3489.614796,3583.955723,3535.098014,3727.834179,3597.17296,3487.631914,3728.171039,3622.596833,3501.513847,3329.211067,3510.79685,3230.188031,3097.925592,3107.143595,2906.288696,
Denmark,DNK,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87,,,0.85,,0.9,,0.94,,1.35,,1.45,,1.54,,1.79,,1.89,,1.8,
Denmark,DNK,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08,,,1.05,,1.01,,1.09,,1.51,,1.58,,1.54,,2,,2.02,,2.01,
Dominican Republic,DOM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.4,,,,,,,,,,76.4,,,,,,,,,,93.9,,96.6546,,,
Dominican Republic,DOM,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,98.42571827,,,,,,,,,,99.83574913,,98.57095499,,,
Dominican Republic,DOM,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.114723524,6.333403512,6.461999905,7.323303735,6.66939989,6.841886045,7.153774206,7.046044873,7.517782752,7.895751987,7.752980326,8.293225368,8.438100292,8.896618285,10.25555427,10.69761563,11.65575003,12.77606251,13.58844964,14.16601527,14.84169207,15.36504178,15.36440915,16.85343189,,
Dominican Republic,DOM,GDP per unit of energy use (constant 2011 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.460638922,9.483324705,9.460227894,10.47200174,9.338218353,9.384006317,9.635869379,9.331060509,9.848896107,10.18815445,9.781354708,10.2298141,10.25115148,10.5968811,11.88862393,12.01449508,12.70038636,13.56022272,14.14500187,14.6350794,15.14811772,15.36504178,15.09344778,16.31313611,,
Dominican Republic,DOM,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,,,,,,,,,,,,48.21823393,54.35042358,57.87714311,58.73216889,59.22023627,58.1230835,59.84191832,59.40901077,59.71780585,61.36855547,56.2235313,52.28415526,57.77992787,57.34987301,66.66559972,67.89854089,71.69270027,74.92648542,77.89915851,75.94138424,75.73730701,78.40517482,80.69995378,83.31683981,84.70560325,85.3893769,87.03899376,88.75711823,87.58574467,89.01293172,88.74781594,87.30242538,86.65956079,84.5967905,85.78169267,86.41962136,86.4824941,86.72449264,86.45973457,86.94308237,87.16557291,87.16398613,86.38952436,,
Dominican Republic,DOM,"Access to non-solid fuel, rural (% of rural population)",EG.NSF.ACCS.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.80377352,,76.84168667,,,
Dominican Republic,DOM,"Access to non-solid fuel, urban (% of urban population)",EG.NSF.ACCS.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.82166894,,96.35476728,,,
Dominican Republic,DOM,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.84255803,,,,,,,,,,80.80479056,,,,,,,,,,89.01219442,,90.5410789,,,
Dominican Republic,DOM,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,1.969433954,1.815026068,1.58995378,1.43122973,1.191961192,2.109570394,1.20380037,1.915304415,2.051336417,1.397169675,3.308354127,1.986082979,2.062117594,2.406964316,2.862829541,3.348410112,3.283206057,3.688726586,1.0755145,0.742543455,1.07118246,1.016505181,2.222890224,0.914736785,0.987424518,1.352270982,0.934272866,1.082263185,1.543415773,0.966707135,0.939146064,1.101028881,1.541098635,2.265426334,2.48741253,2.189230946,2.100308792,1.748912801,1.909461051,1.816672333,1.947366705,2.144465029,2.848011997,,
Dominican Republic,DOM,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,48.21827665,54.35038694,57.87714311,58.73216889,59.22023627,58.1230835,59.84194902,59.4090407,59.71780585,61.36855547,56.2235313,52.28412771,57.77990236,57.34989728,66.66562882,67.89854089,71.69270027,74.92648542,77.89913213,75.94138424,75.73730701,78.40517482,80.69995378,83.31683981,84.70560325,85.3893769,87.03899376,88.75710212,87.58572905,89.01291753,88.7478451,87.30242538,86.65956079,84.5967905,85.78166336,86.41962136,86.48248031,86.72450658,86.45974885,86.94308237,87.16557291,87.16398613,86.38952436,,
Dominican Republic,DOM,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.7011063,105.4482506,105.7056988,95.49272668,107.0868084,106.5642931,103.7789078,107.1689546,101.5342216,98.1532038,102.2353273,97.75348706,97.55001693,94.36738892,84.11402412,83.23279452,78.73776212,73.74510146,70.6963498,68.32897673,66.01480252,65.08280383,66.25391459,61.30029157,,
Dominican Republic,DOM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,505.4012922,573.3727456,586.3149479,600.9451992,598.2222296,602.9228551,601.9517848,602.6261292,611.5822429,591.2373515,597.8690324,596.9336792,630.7855515,648.5999057,529.6156164,537.1999341,594.381239,557.2477219,538.1539528,562.6743022,555.6463328,603.7813761,573.8603735,646.3337277,666.5324451,683.5619721,749.8447352,748.0458634,759.5450104,822.8522965,788.626405,819.7970491,779.0914096,693.0987674,738.4484981,762.0779242,763.4089325,744.5033675,716.5470364,739.8871063,740.3572704,763.7557366,731.3131626,,
Dominican Republic,DOM,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,,,0.22,,0.39,,0.27,,0.61,,0.75,,0.94,,1.03,,1.35,,1.21,
Dominican Republic,DOM,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,0.4,,0.71,,0.49,,0.85,,1.03,,1.04,,1.23,,1.58,,1.41,
Algeria,DZA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.01978,,,,,,,,,,96.7,,,,,,,,,,97.9,,100,,,
Algeria,DZA,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.81407778,,,,,,,,,,98.83861516,,,,,,,,,,99.84379651,,100,,,
Algeria,DZA,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.767404098,7.496556534,7.625345016,7.615676574,7.996494986,8.121238571,8.890717913,8.921788711,9.158725953,8.989786145,9.25053539,9.877638246,9.901183882,10.18647961,10.78266318,11.31827803,11.07967227,11.08331674,11.39227631,10.66386091,11.3714943,11.43739229,10.94168399,11.0283231,,
Algeria,DZA,GDP per unit of energy use (constant 2011 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.01764973,11.22497242,11.16333994,10.89008202,11.19636211,11.13870555,11.97546834,11.81510362,11.99866282,11.59982353,11.67070779,12.18421042,12.02860031,12.13325219,12.49966839,12.71156119,12.07267814,11.76358079,11.85887823,11.01696195,11.6062733,11.43739229,10.74872025,10.67477158,,
Algeria,DZA,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,,,,,,,,,,,,-1098.052973,-1261.354294,-1071.409722,-927.0573108,-860.7418129,-833.0055444,-780.2669342,-700.4775059,-588.9017018,-486.65327,-451.4989066,-324.3414982,-332.1059394,-353.2310338,-355.1175547,-319.6258387,-348.6527442,-335.3553572,-357.4440542,-351.2125637,-337.1058026,-333.7602801,-335.2170179,-332.9506001,-340.144542,-379.8625014,-405.6179006,-410.4515636,-415.3847592,-426.8035428,-405.6069841,-394.6625119,-405.0418018,-407.1157857,-414.0453466,-375.0793199,-345.94472,-334.7024625,-275.42561,-275.4634861,-248.7348236,-212.7659318,-189.345469,,
Algeria,DZA,"Access to non-solid fuel, rural (% of rural population)",EG.NSF.ACCS.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.2200003,,99.90601024,,,
Algeria,DZA,"Access to non-solid fuel, urban (% of urban population)",EG.NSF.ACCS.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,100,,,
Algeria,DZA,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.80499738,,,,,,,,,,95.6107948,,,,,,,,,,99.96324423,,99.99,,,
Algeria,DZA,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,0.819175046,1.058803515,1.341085273,0.824110089,0.510955529,0.530965389,0.328034826,0.247603344,0.227504768,0.197246492,0.25837528,0.259592603,0.117848571,0.2286989,0.313094597,0.107266149,0.21681064,0.075317414,0.093807014,0.052332414,0.107377533,0.071245913,0.125931941,0.061438612,0.068462235,0.049457777,0.026813651,0.074272106,0.065693462,0.01720342,0.021937475,0.016942059,0.074114732,0.069337687,0.147228895,0.054005792,0.052760349,0.065296448,0.064557866,0.037329096,0.103238805,0.11637484,0.059647379,,
Algeria,DZA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,98.99981556,98.77992606,98.52503845,99.0310122,99.35239357,99.36534606,99.58992102,99.66613856,99.70791464,99.73035007,99.66317471,99.70168339,99.84063911,99.68269734,99.61791368,99.80951528,99.75581647,99.89831336,99.86297207,99.93829643,,,,,99.87245929,99.8415349,99.76407728,99.71309035,99.7444924,99.81505213,99.77568248,99.74042914,99.73160646,99.73793913,99.61031383,99.74001863,99.75208391,99.82113635,99.81061946,99.84783479,99.88747563,99.85891737,99.910365,,
Algeria,DZA,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.21094575,89.08707854,89.5789258,91.82667294,89.31472474,89.77703878,83.50404109,84.6374295,83.34262035,86.208208,85.68460611,82.07343481,83.13519233,82.41813362,80.00212237,78.66854314,82.83166242,85.00812958,84.32500784,90.76912537,86.16030093,87.43251738,93.03433119,93.67881949,,
Algeria,DZA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,231.5798994,261.4652508,305.1273352,319.2224366,330.3970687,366.5219605,398.6561135,476.7782334,586.3413003,579.4513139,610.834507,771.2354976,807.8431007,776.3374448,786.3259037,862.4140086,827.5525068,849.7070918,820.3105108,856.1589749,883.7270922,883.7458819,867.5841055,819.2719029,838.7687299,798.1333299,804.8427051,820.6165235,863.7608746,865.6660165,856.2624247,904.4563919,949.2122306,948.6389846,974.4805253,1028.606999,1075.194127,1070.725369,1151.451071,1112.401935,1138.912729,1227.723437,1245.992191,,
Algeria,DZA,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.09,,,0.23,,,0.16,,0.15,,0.1,,0.15,,0.19,,0.2,,0.19,,0.17,,0.16,
Algeria,DZA,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.2,,,0.4,,,0.31,,0.27,,0.22,,0.32,,0.32,,0.34,,0.32,,0.29,,0.27,
East Asia & Pacific (developing only),EAP,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.57387837,,,,,,,,,,86.32188402,,,,,,,,,,90.51302381,,92.82306996,,,
East Asia & Pacific (developing only),EAP,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.18237606,,,,,,,,,,96.94590017,,,,,,,,,,98.28396302,,98.53726441,,,
East Asia & Pacific (developing only),EAP,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.066566563,2.326824322,2.533794394,2.703411149,2.924310267,3.041634381,3.254746308,3.497239606,3.563020414,3.73534259,3.873235822,4.125661769,4.269248898,4.239188639,4.18896083,4.407074948,4.65469824,5.086045574,5.478127089,5.533357585,5.633307233,5.811472203,6.069492433,6.159166965,,
East Asia & Pacific (developing only),EAP,GDP per unit of energy use (constant 2011 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.197371064,3.484071485,3.709420111,3.865758855,4.094498493,4.171761421,4.384022948,4.631386113,4.667841443,4.819838224,4.886571595,5.089063791,5.186560438,5.049354319,4.856000822,4.949587097,5.071871471,5.398213314,5.70249881,5.716577744,5.749614041,5.811472203,5.962452976,5.9617133,,
East Asia & Pacific (developing only),EAP,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,,,,,,,,,,,,-3.980830935,-5.48223729,-7.268187683,-7.940172538,-7.449892593,-8.865560292,-9.202467817,-8.551156654,-9.045963807,-8.794231686,-8.864620959,-8.140970511,-9.288339001,-12.52893794,-12.48124022,-12.03120004,-9.718612038,-8.257945825,-10.98891804,-6.677568897,-10.23144809,-8.637168143,-5.659605697,-6.94943419,-6.416853999,-6.238425275,-5.438946177,-5.945133415,-4.161475918,-2.721937207,-4.646763689,-3.587567168,-2.381665916,-0.154529953,-1.016478206,0.022110791,0.253993593,0.202297668,2.012155135,3.797809016,3.564095946,4.984043496,5.476848226,,
East Asia & Pacific (developing only),EAP,"Access to non-solid fuel, rural (% of rural population)",EG.NSF.ACCS.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.80258984,,20.89271214,,,
East Asia & Pacific (developing only),EAP,"Access to non-solid fuel, urban (% of urban population)",EG.NSF.ACCS.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.6782624,,86.78144949,,,
East Asia & Pacific (developing only),EAP,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.5675425,,,,,,,,,,44.05388358,,,,,,,,,,52.18989023,,53.69187225,,,
East Asia & Pacific (developing only),EAP,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,0.756239117,0.783077925,0.85618999,0.92948384,0.895378858,0.88528006,0.830821094,0.737944761,0.874715376,1.11824133,1.30675813,1.474713126,1.637920413,1.650928074,1.713731311,1.687090288,1.731590641,1.8336562,1.943653462,1.885424049,1.906860082,1.915810548,1.982179039,2.465399727,2.536039003,2.529380167,2.597614008,2.789437586,2.883562638,3.199637061,3.557061672,3.573729668,3.467017731,3.523504248,3.502252571,3.508202847,3.667826642,4.18550129,4.19691803,4.257589653,4.226581456,4.765034388,4.96703476,,
East Asia & Pacific (developing only),EAP,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,56.93399901,57.87015902,58.4959188,58.61626573,61.1763862,61.82410636,64.21077065,66.41797116,66.54668935,66.08698508,65.42093667,65.7654613,66.73696417,67.92191777,68.29740477,69.04074464,69.9119454,70.82971348,70.90932816,71.93362356,71.4162927,72.03218799,73.38569859,73.91332677,75.30690292,75.97852825,76.11190183,75.91778304,76.2949177,77.05668029,77.20243487,78.09111908,79.96312212,81.73257037,82.65616997,83.56340718,83.88582219,83.59876552,84.15933623,84.86025355,85.46153832,85.29449323,85.63189463,,
East Asia & Pacific (developing only),EAP,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.7569432,287.0205173,269.5839161,258.6814226,244.2301546,239.7069006,228.1009958,215.9180806,214.2317841,207.4758433,204.6424534,196.4997966,192.8060054,198.0451236,205.9307724,202.0370549,197.1658796,185.2464773,175.3617201,174.9298347,173.9247179,172.0734377,167.7162074,167.7370161,,
East Asia & Pacific (developing only),EAP,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,443.4445435,452.8202007,459.7836843,461.4313099,494.3147982,502.8042054,536.4135477,569.8251124,575.0242489,569.2157749,561.0179565,568.4425277,580.1725795,600.9991913,609.4864674,623.2377035,640.7020052,662.3270883,669.0374028,711.4151091,694.9364697,708.2205085,739.5793619,759.955351,802.6793481,818.6037484,816.9292576,807.5530305,818.9131315,858.0368391,868.5486387,907.8481209,1001.909096,1120.71312,1192.010796,1273.060087,1324.778684,1348.573978,1431.266586,1546.784535,1641.477005,1705.937291,1812.896019,,
